0:14252 4754 10950 265 19345 17036 23058 15949
0:10011 714 22119 7584 8865 19754 6641 9778
0:16793 7285 16125 22889 18532 3476 11022 21681
0:21076 1506 9778 17848 138 19959 1121 2671
0:3907 865 25873 22566 24377 10011 9778 20859
0:20015 10011 21170 4710 6226 9571 24456 18500
0:17036 9511 4936 17487 20202 17275 11008 25040
0:7732 10942 1823 8419 2248 15137 5788 9261
0:16951 16793 24431 18981 16719 6916 11503 6226
0:23313 23242 265 6226 15137 17229 11022 11503
0:6774 10117 22889 17239 10011 13036 22233 18328
0:17487 19486 7874 1888 6181 19345 16793 13036
0:17487 13922 2762 10069 3704 16413 23337 15615
0:1414 6282 7421 12552 21998 23113 322 5440
1:16793 25001 2671 10011 24456 53 6916 7584
0:13292 6774 10117 23337 17487 1823 10107 22354
0:7584 16793 6282 16914 15228 4839 15258 21710
1:13604 5788 400 17487 20465 15407 4754 5891
0:22735 5550 20654 24534 19590 9664 10061 3690
1:5129 13599 11995 1888 19865 20043 2581 9664
1:15228 22388 9285 4839 8601 6916 17036 6270
1:10011 16793 7584 4839 14108 19659 21076 7874
0:22889 12219 10669 19844 12079 13467 10942 15053
0:8628 4754 20043 25873 18440 25217 25485 14748
1:21710 6282 17487 16793 13467 22233 22889 19633
0:24398 17239 8331 2581 24561 23242 1370 1888
0:17487 1474 11008 17105 11825 6071 25873 9063
0:16694 7444 16496 17907 6774 10117 3265 5582
0:11530 3907 19959 7584 19590 16694 3882 16914
0:25664 16793 25873 2660 4839 20680 10324 23498
0:21906 23058 2571 21508 22027 24431 15542 21486
1:10324 20593 25873 8628 17036 23337 6774 11718
0:9197 19590 6226 2248 6774 2762 7421 10117
0:9222 22027 21086 13130 5982 10627 7732 2571
0:2658 6226 5788 20465 23641 15054 18532 1954
1:17107 8865 227 20823 17616 11008 3898 1423
0:4936 1046 17036 8628 22233 16583 21673 2248
0:17487 17036 138 2671 21170 16694 18630 9511
0:18440 19865 11995 17487 16986 856 19889 21485
0:24142 2527 16254 15137 19111 7309 21478 6127
0:22233 18328 15615 455 8576 8865 17239 12025
2:13389 25940 17036 17487 25485 1905 14504 19659
0:13599 25418 19754 11825 8576 18328 3625 2248
0:15069 24456 12189 20468 10669 16203 11503 6916
0:8331 2571 19345 13130 16351 19590 9664 12922
0:16694 193 20043 9416 9510 9222 7444 21797
0:13599 25418 19754 11825 8576 18328 3625 2248
0:6705 9357 22854 22233 5982 1423 21827 3958
0:267 8576 2847 16974 856 23336 1888 9576
0:21827 2674 16914 15615 23405 19959 2248 138
0:25707 9778 24142 15542 138 15407 23832 11008
0:13599 19590 1888 18541 22695 19633 16557 8576
0:8382 2671 16793 24142 16408 15094 4839 4754
0:13226 19865 7584 5982 14498 11022 11530 9664
0:10942 11022 19865 17036 8257 11718 8576 355
2:10627 10324 16771 25873 15791 6282 15407 9160
0:903 21170 10324 8257 5273 24398 19590 18532
0:23055 849 11503 138 3131 23540 8576 15615
0:18524 15258 13467 19590 14504 12079 12219 14289
0:22889 12025 22453 17036 22516 9222 4545 24456
0:16793 7584 4839 6916 15143 25652 16951 23925
0:18184 17487 10011 20593 2671 21637 24456 18328
0:17487 15833 15453 3989 6916 21710 16694 7584
0:16914 9571 7584 1275 6270 23058 15228 3897
0:10950 17036 13599 10942 18541 3131 17887 23058
0:10669 8353 24456 13467 22027 7330 16793 17699
0:18529 16482 13961 25225 12219 16793 19092 19111
0:8648 715 12219 3566 18500 15053 11008 16482
1:13129 24456 16951 904 5977 7731 21765 3476
0:4493 15791 2719 10627 1506 18541 2248 8576
3:4710 22516 22889 25103 24553 11314 5338 3131
1:13599 25418 19754 11825 8576 18328 3625 2248
0:16694 17487 16771 15791 11022 23337 13389 5788
0:16125 523 22516 15094 2674 16793 22854 1506
0:10011 20593 17036 51 9285 16175 25555 7874
1:17819 24142 16254 17487 8257 10335 10669 4394
0:2671 24427 24142 12025 138 23832 22614 3704
0:9571 10011 16914 10669 8257 8865 2671 12100
0:9222 13130 10990 13467 21086 11008 24427 355
1:9567 22889 2531 6774 8576 11503 10117 17616
0:8166 16694 15894 24398 18500 15069 16876 2671
0:10337 9511 5331 4177 3958 8331 1423 17107
0:4394 400 19229 19345 11745 506 6916 4196
1:14461 6916 5129 16914 9495 16793 20064 12922
1:24142 24456 6916 2671 19754 19487 9495 7444
0:15137 2571 25096 5165 15949 19633 23646 23313
0:6226 11503 11740 9571 15791 17924 15069 15615
0:24744 19345 22233 15407 17710 22614 24398 2248
0:20823 25873 22516 1423 1888 4754 17487 22388
0:21170 16694 24431 18737 1414 21485 2943 15245
0:7584 25664 16793 10011 15228 25652 4839 14180
5:25873 22889 6181 10942 715 5338 6092 9535
0:15143 16900 17536 10143 21212 25652 23337 16793
0:18939 22889 23242 17699 25031 16482 17616 16793
0:16846 5440 14760 4754 9571 23646 23337 17248
0:19754 1506 13599 24142 6198 4936 17856 1121
0:2248 8648 22516 13599 11314 715 12982 8257
0:25181 8865 22233 22889 18328 16694 24377 455
0:17449 16694 19865 21073 13130 8257 21147 17699
0:25873 10324 4754 19111 11008 18500 23337 3386
0:22022 10950 11718 20593 19590 21147 24142 20043
0:15791 16771 6226 193 12552 15184 7776 16694
0:15615 3989 15407 6226 24939 5240 17924 22233
0:17710 4754 3335 2719 13036 1423 7120 19470
0:21513 19111 25873 22388 5788 17487 24142 16876
0:2638 21673 25873 16482 7820 20823 24128 13129
2:25664 10324 15069 20043 715 18532 265 3907
0:10942 2248 3958 362 24398 8257 9063 15137
0:14498 19865 16914 3386 17924 23242 20064 21170
1:7584 5513 16793 10011 9495 400 24879 22119
0:16021 18328 12922 1823 19092 1012 7120 786
0:15137 22889 2571 2248 17036 5259 15069 19633
0:25225 13331 3301 523 23836 10296 10779 17105
1:16719 9571 7820 25225 13389 16694 19633 9222
0:16125 523 22516 15094 2674 16793 22854 1506
0:11745 24398 14504 12079 10942 9599 18524 6092
0:17710 19590 14108 18541 10627 17487 23058 13881
0:8628 523 22516 19092 4936 16408 14842 9664
0:17487 17036 1823 20593 18328 17906 17188 4805
0:14504 9981 19590 16793 21637 5649 17239 11844
0:24553 22516 4710 22889 1888 11008 3301 20593
0:16975 15069 13599 16793 4754 6226 6916 9599
1:1888 11314 22516 4710 9197 12219 13599 19111
0:12250 8257 11008 12552 22854 6071 8407 12079
0:12025 16557 3131 24427 5808 9222 2671 6205
0:97 18532 10942 22889 22119 5165 3281 10950
0:21170 20694 20043 5273 17216 903 715 6700
0:13130 16408 16351 5165 3907 9222 25103 523
0:13599 2248 12007 13129 3084 24456 3625 18184
0:20694 9222 17216 9547 21170 19844 5550 16694
0:16557 1926 11022 13599 6071 16719 17036 1919
0:22145 9981 6071 23337 16793 15069 18266 8325
0:3016 22516 17487 4710 24553 22889 13465 11314
0:16793 6226 15069 2943 21486 17188 22145 16951
1:14227 2674 2248 5513 21073 6774 10117 25873
0:16694 13467 19633 17487 6071 23055 16496 16719
0:12922 1423 2674 2581 786 8331 20202 16021
0:20810 24142 20593 13292 1012 18328 9495 12922
0:16389 12025 3131 24431 16557 10779 25873 20465
0:2671 24142 9571 5788 18033 23676 2581 18184
0:19865 14498 10324 19345 9664 13130 3386 24592
0:18977 6226 15615 8576 11503 9416 21147 16694
0:9881 10942 1131 11022 10990 7120 20043 10669
0:6916 2581 11257 27 12219 20884 19111 22388
1:5550 3690 18253 9222 16951 16730 6201 4754
0:4200 22027 11314 19633 14760 19092 13599 5982
0:16793 523 22119 12552 4839 15791 10011 15228
0:9511 16694 17616 19590 6226 22889 24128 23127
0:15296 16793 21711 10027 60 15407 25854 4394
0:16793 4839 7584 6916 15228 14180 15143 15407
0:22889 22233 6181 20734 10942 11154 5338 24090
0:17487 18266 16793 18630 19092 2674 17616 6916
0:7309 12219 12607 5273 2581 15296 5449 6127
0:15143 16900 21212 17036 10143 17536 19824 25652
0:10436 16793 24116 9571 4839 7874 15094 6226
0:13599 25418 19754 11825 8576 18328 3625 2248
0:17487 9511 22516 24116 23405 9571 23608 13467
1:519 15094 1888 18571 25707 25217 19345 8257
0:7242 8576 25873 19590 2571 10467 9222 16793
0:16793 4839 7584 19229 21076 18532 5982 10011
0:1414 322 6282 16793 7421 21998 17710 11953
0:10011 7584 14180 19229 16793 4839 5982 400
1:17487 6774 10117 15069 21170 9222 8257 9431
0:20848 193 6226 12552 15791 22003 16771 25873
1:11718 715 24142 925 19092 25664 523 13467
0:22027 21170 7120 9510 13599 18532 1823 3907
0:8865 22233 11158 23055 5582 13389 17105 4936
0:6226 715 10324 17487 9599 5240 19111 21170
0:2478 9599 18328 3907 25873 1823 14227 20859
0:17487 13599 715 1823 21170 22889 2762 5788
0:1414 16793 15615 18737 21998 6282 16719 2248
0:7732 5891 20593 24553 8648 19449 12219 12680
0:11022 16793 1919 19590 17487 19092 8576 21681
0:18532 9222 4839 16793 400 10011 3907 15094
0:19889 21170 17216 8257 19633 24398 903 2571
0:9511 23058 16694 11503 22119 19633 3301 6705
0:17895 16175 25555 23695 2533 22516 25418 856
0:6916 24142 24456 16793 12922 9495 16914 4839
0:7444 19754 17907 16125 6774 7732 8820 23242
0:6071 17487 9601 24398 22354 5079 18033 11008
0:25873 15053 16793 15094 11022 22119 19092 9571
0:4019 24013 12025 1888 13879 6205 8576 22695
0:19754 16793 7584 5982 15143 14180 4839 23925
0:21797 12025 7444 15796 12541 24431 6226 4261
0:23764 10107 10990 5788 19111 21637 9357 23925
0:7732 16951 5788 8628 3625 849 18630 19633
0:1905 8628 11314 13389 16625 2527 2571 1506
0:12841 5582 20202 19754 5165 12552 12007 15053
0:13243 1919 17857 21681 7874 19865 6774 20064
0:7584 15228 10011 5982 4839 14180 19229 16793
0:17487 9511 22516 24116 23405 9571 23608 13467
1:10994 10304 16793 18328 8257 15796 715 13389
0:19111 6226 16408 4854 16694 13389 7120 5513
1:16719 1919 17487 4805 17036 12550 11175 22566
0:18440 25225 11867 23383 20823 15228 25103 16793
0:8628 9222 25873 1905 15894 17674 10942 2571
0:24431 21086 13599 20064 23058 9222 8628 1888
1:15137 9599 23337 25958 8325 19590 6226 382
0:19590 12219 25873 2571 2674 19111 17239 22354
0:24377 3907 193 18328 10627 16771 11867 15791
0:1022 4754 25958 22516 16694 15894 23336 11257
0:9222 3907 5196 19959 21170 13599 400 24455
0:1888 22516 16175 25555 16557 7874 19345 24013
0:715 20403 6226 10942 18532 10337 19590 22889
0:19345 8257 13467 23608 1888 5513 11718 715
0:1888 22516 16175 25555 16557 7874 19345 24013
0:10942 25873 12922 17275 9222 715 8628 8257
0:9285 15407 25873 51 1888 20593 8628 16175
0:523 16408 16125 9222 265 21073 25664 5440
0:16793 4839 25652 15143 6916 7584 16951 25664
0:24592 19865 10011 18328 97 22889 23058 8865
0:8419 5788 7732 9222 23055 16694 1823 851
2:10669 8353 24456 13467 22027 7330 16793 17699
0:19590 23540 10942 7209 7330 21239 6706 17275
0:16496 14094 21637 16719 24431 17487 5788 3898
1:16793 904 4936 18583 12025 13303 506 11867
0:25873 9063 5259 19590 18033 20202 15542 19111
0:15143 15184 10324 17710 15069 22145 138 24501
0:2571 9222 18532 7732 24398 8628 15894 3898
0:22516 13881 5165 1012 19633 2674 8331 22889
1:19590 24431 15137 6226 4936 2571 17887 7732
0:2248 20043 13599 11022 4196 12007 6774 20884
0:19754 19633 16914 18328 20202 9495 1506 12922
0:5273 5891 1423 903 10950 3898 12541 10069
0:273 10990 13599 15796 18440 4936 9495 10467
0:3386 19865 14498 23242 715 3882 20680 25225
0:4754 19111 6226 14760 11257 16694 15791 16975
0:11440 25418 13599 13130 4936 17487 523 22516
0:13467 24764 1506 9599 1244 4394 3704 382
2:18532 9222 7874 13599 8865 15094 11257 27
0:1823 16557 19470 12025 11530 21486 10069 9109
0:10335 7444 13599 15615 8257 4754 7584 11257
0:19590 19633 22119 11022 2571 715 23337 24431
0:255 18532 3131 138 2762 24427 3704 22233
0:13599 3625 17487 10779 8576 18184 5649 3301
1:15791 16771 11175 12079 8865 6226 193 12552
2:17487 9222 23058 22889 715 10942 2248 3016
0:17710 9599 15069 138 6282 6226 16557 10467
0:22119 714 6641 24377 19633 13751 25664 12219
0:25873 15094 23646 6181 18532 11022 7285 10990
0:9222 10990 2581 20593 14681 24554 2316 16694
0:20710 7120 11022 25181 3281 6071 1131 17036
0:5129 3084 6700 13130 12112 9664 7874 6175
0:24639 13599 19865 10950 5129 25181 12079 24431
0:18532 23540 7209 265 8576 13926 523 7874
1:9222 11022 22889 15143 24116 1304 16793 14108
0:24456 6916 16793 10011 19470 25001 16914 7584
0:16914 21827 15228 9571 14498 17924 6916 20064
0:9222 5788 25418 13599 2248 11314 4560 24554
1:22889 11022 22022 22695 13879 14748 17229 5338
0:15407 25873 400 9285 15615 25854 13599 8257
1:267 2847 1736 20593 24142 8576 523 9495
0:8257 24398 25096 18541 21170 12079 10942 24639
0:4936 523 19092 7732 6198 1506 1905 21086
0:19889 21170 17216 8257 19633 24398 903 2571
1:16557 12025 18532 2571 23646 22790 1954 15137
0:16793 4839 9495 15094 6916 16125 24456 24142
0:16408 8982 12025 22889 5331 10669 24013 6174
0:12387 6282 15615 21710 8407 17710 16793 1414
0:24764 18184 12025 13599 10950 849 24456 16008
1:19633 4545 17036 16694 11825 18541 22119 17848
1:19856 19345 24431 9063 5548 23507 24090 20710
0:24142 21170 13599 25418 19092 8257 25225 16557
0:16793 15258 22889 10467 18532 18524 16283 3609
2:15143 12552 15228 4545 25652 19865 24377 13660
0:2248 1888 8211 21711 9571 17549 22516 23617
0:19590 265 3907 10324 16408 14495 23947 2719
0:2571 17487 12099 16413 19590 20465 12079 21637
0:17036 12189 7874 1919 2943 18500 20694 17857
0:6226 3476 22119 567 22889 390 16793 14700
0:8257 18766 3907 4936 17036 6270 20823 16413
0:15094 7584 16793 4839 19754 18571 400 19229
0:17487 6774 2248 10117 9567 13881 17229 1926
0:5165 8398 865 1012 19959 13881 3281 5582
0:17248 4936 21170 16846 25664 17071 25873 2336
0:2248 13599 22233 5582 12841 4196 21673 455
0:16793 4839 10011 19229 15094 9495 19754 7584
0:23383 22516 22889 21170 15339 16793 15069 9431
0:24398 20043 5788 5582 18033 25873 5079 17906
0:13599 22455 17487 25418 9222 10069 19345 7444
0:16793 10568 5129 19754 4839 9664 15143 17036
0:17907 6774 10117 21637 24431 20593 1954 5079
0:7732 24321 18532 24427 12025 8628 2336 11867
0:19297 20593 5440 6071 2581 8331 17487 10990
0:10669 22027 22854 15339 12079 1542 6705 24764
0:17616 3958 1506 18116 17036 1888 17107 14249
1:24882 17487 24142 13467 18440 856 9495 865
0:23313 19345 23336 17036 19633 24398 5891 22889
1:6774 10117 20593 22354 17907 13292 21073 6226
1:16694 18500 15949 8648 12219 1823 19111 13292
0:10204 9571 13599 21170 6282 10296 1414 22003
0:22889 22233 3131 6205 15069 10467 14914 23058
0:7732 523 23540 265 2674 11281 24142 13926
0:138 5513 2674 20307 21170 11936 2671 1823
0:13599 9571 6071 22516 15615 5788 5331 25418
1:3131 9495 12219 22119 25217 20202 16125 2320
1:715 16694 18532 5240 6181 18328 2658 16254
0:12093 21073 2671 4196 138 19111 2248 23832
0:18532 24191 9222 12552 15094 13926 17487 5513
0:19590 18532 18440 6181 11022 21637 4419 1304
0:25096 21637 15615 10107 4394 15053 13679 2248
0:21916 17487 715 9511 19659 9599 4754 24764
4:15258 10467 22889 18524 3609 13130 18532 20202
0:13599 1823 1954 6774 10117 2658 17229 16694
0:9571 17487 15615 6226 24398 8166 10324 24116
0:9571 23990 19111 12219 3566 5788 20734 25485
0:10304 10994 16793 8257 18328 12219 22119 15796
0:22516 25418 13599 8628 9495 24553 25217 20593
0:25911 8257 5165 193 21170 865 13881 13713
0:21681 9599 10942 24398 16951 17229 11503 19590
0:17216 20694 714 15228 2571 16694 715 523
0:17487 3295 5582 13292 11530 4805 3386 5550
0:3405 16694 1022 13292 12922 24431 23336 23313
0:21486 1423 18583 4754 10467 18630 2571 16175
0:24989 13599 24398 8257 24431 921 9495 16694
0:19865 8576 17036 3281 3135 13399 12541 2475
0:849 3131 2248 15137 138 17674 19659 24764
0:11745 24398 14504 12079 10942 9599 18524 6092
0:23175 16694 20133 11503 15053 10069 18518 19633
0:9014 12079 19590 1304 22889 15791 16988 2719
0:20043 16793 24456 24427 9222 24116 14700 2527
0:17036 16413 9599 3907 16175 25555 10324 17487
0:16793 8865 11257 12841 15228 523 4839 24427
0:19865 14498 10324 19345 9664 13130 3386 24592
0:9222 9571 15894 12219 3898 23646 8576 10950
0:13465 23313 7874 3898 715 19360 16175 25555
0:25873 400 22119 15407 7584 14180 13751 714
0:16793 18328 1506 4839 19659 10011 13303 23113
0:19633 10950 25418 19865 10069 15228 9664 5196
0:20593 21073 10990 16694 9495 11008 20202 17848
0:1250 9511 22119 16203 17848 23058 97 23925
0:5095 17487 19590 9511 13278 6181 2943 97
0:13339 9495 10990 24142 15407 13578 18440 10324
0:6226 1888 11995 5788 25958 13130 16986 5129
0:20043 6181 16694 10942 22889 8217 16260 8257
0:22233 18328 15615 455 8576 8865 17239 12025
0:19590 13599 18583 19754 25225 20043 18532 23836
0:10324 20680 2660 25873 21950 5440 1888 15833
1:24142 11257 10011 15894 8865 4754 20593 20043
0:23313 19345 23336 8576 193 18374 22889 7091
0:9778 17856 3907 14669 23832 16694 9511 10011
0:17487 9511 22516 24116 23405 9571 23608 13467
0:227 11008 9357 19345 15069 19092 3907 10990
0:9222 4353 17487 17616 3131 15542 9063 9571
0:17487 8865 2762 13467 17500 19345 16283 14700
1:10568 18440 20064 16793 11953 16496 15228 24534
0:16694 18500 24431 15053 16986 19959 22616 2581
0:16876 16694 24142 8166 2671 15615 16951 18033
2:25103 22516 5788 4710 13467 25873 12219 2671
0:17907 6774 10117 21637 24431 20593 1954 5079
0:15791 4936 10669 16203 3907 1506 16557 13278
0:5449 12607 6127 2571 11358 22003 21478 20823
1:16793 20202 4839 6282 11953 10467 10011 22243
0:19590 12079 16876 24142 2571 19111 12219 6181
0:7584 24456 15228 21827 16914 16363 18867 17745
0:7874 20064 3084 1888 5550 3476 17036 16175
0:21647 22516 15137 6774 10117 16482 24431 12219
0:10809 13776 15407 24431 17616 24553 6071 25418
0:21478 12607 6127 1888 11358 5449 4080 24013
0:7584 16793 4839 15094 14180 10011 18532 19229
1:25476 12079 8648 17107 4936 21673 13599 18876
0:6175 23313 17036 13926 13599 5129 14495 12219
0:6092 5649 9535 12541 17848 9664 20823 20710
0:13389 25940 17036 17487 1905 25485 14504 19659
0:715 15791 7421 12552 17710 10324 10627 15829
0:19590 23336 17699 3405 23313 3386 24870 9526
0:15280 20307 12079 19590 5513 6774 2581 15094
1:9222 17106 138 15615 8628 3958 2674 18440
0:9865 20694 16694 13467 12025 17216 10669 4419
0:2943 22233 455 9197 17906 17036 6071 2762
0:23990 12219 3566 17036 9571 7120 3882 12025
0:25225 7732 22027 1414 2531 9511 21170 23055
0:3898 9571 2571 4754 16846 7356 5788 10011
0:19345 9599 6700 16975 21998 193 6226 5273
0:25225 19590 6700 17239 715 21637 5240 9664
0:9853 8628 6700 21076 400 2674 2248 1586
0:20823 24116 10950 3898 9571 15228 14504 13277
0:17487 25418 24377 25217 13599 7444 12749 1506
1:14552 13599 2658 8648 1823 23337 24377 22889
0:16694 13599 13956 3704 11995 11503 2248 2531
0:10669 23058 12025 24456 7732 24128 6914 5788
0:2248 4196 22516 22889 11574 13599 14108 15137
0:14108 5129 10011 15407 9571 25707 24116 3989
0:4936 715 19555 19590 13599 9431 17487 21673
0:2248 19590 4196 18669 11745 22889 18374 9063
0:13467 3704 16557 23055 3335 9197 1926 138
0:22889 24431 9222 17907 4754 13599 265 8852
1:15069 25664 6226 24398 16975 16203 22516 715
0:13389 25940 17036 17487 1905 25485 14504 19659
0:22889 13130 25424 24427 10467 15258 21827 21206
0:8576 20823 19590 2581 5273 1888 24553 6205
1:6198 23337 8628 17487 3704 6774 10117 19754
0:7120 10324 16771 19092 23990 19111 3958 12840
0:4754 16793 6181 19111 13331 13464 15615 2248
2:7364 8257 19754 3989 18328 21073 19590 3905
0:17907 23055 16408 16557 12025 13451 24764 12532
0:2674 904 3958 9222 19111 15542 715 7732
0:8628 12025 13926 3183 16008 4472 12550 23540
1:25664 10324 15069 20043 715 18532 265 3907
1:2336 15137 1888 18558 5259 21998 8407 13660
0:20593 17036 2581 6774 17906 10117 13578 8865
0:16914 19865 15228 9571 24142 6270 19633 19754
0:6774 10117 22354 20593 13292 17907 21073 12680
0:3205 13599 4754 1823 25418 2658 18630 2571
0:9222 17487 23055 21647 2492 13776 10942 10809
0:20593 3228 16694 8648 20043 2581 16557 24553
0:5129 13599 11995 1888 19865 20043 2581 9664
0:3958 18532 2674 15949 6774 10117 23695 21765
0:9511 25225 22889 9664 10779 12025 20694 17105
0:7584 16793 4839 19229 5982 14180 400 15542
0:856 18541 19633 19865 15894 2299 24764 523
0:3958 17239 8331 21076 19111 2581 15833 2674
0:24764 4754 5993 5788 17437 17674 11257 13036
0:14504 13389 19590 15137 25873 19360 15949 25940
0:24398 19590 8257 18532 22889 18541 15894 18328
0:17487 2248 21637 15615 3084 7444 11257 24456
0:19590 3690 5550 15137 11021 16175 25555 20307
0:13599 7120 6774 523 10117 22119 25664 14227
0:19590 18532 523 13599 10324 7584 18583 9431
1:7826 715 4936 14108 19590 6226 1888 10324
0:2005 7584 15228 21086 9222 10669 23540 4839
0:9576 10990 16694 10669 11008 12189 7874 1888
0:20162 12025 6916 7120 19111 24142 24431 16557
0:17487 3131 5808 1926 22889 25958 19633 22516
0:19754 400 6641 22119 714 10011 8865 14108
0:12552 1414 12922 15791 193 12079 17710 9222
0:11022 22516 25873 8628 19633 2336 3301 3566
0:12552 15791 8407 21998 10011 13660 25652 15143
0:16771 193 7584 15791 9222 2248 22854 5550
0:15069 6774 10117 9222 17229 1926 4754 8628
1:16557 12025 20733 8576 10948 17848 13879 1423
0:11995 5129 6226 9571 4055 15407 12922 10324
0:17487 19486 7874 1888 6181 19345 16793 13036
1:18033 22516 10950 25215 15228 1275 715 7732
0:11322 19345 19111 13292 23313 15137 18558 24398
0:9222 16694 193 3335 20043 355 6226 17487
0:3131 22516 7732 8628 12025 17710 16413 25958
4:22889 6092 9535 25873 8292 22516 6181 5338
0:4754 265 16846 2571 24764 17674 14760 20823
0:16694 11503 20043 9357 20734 19447 8331 9197
0:22892 23058 10950 3897 18440 24592 15228 16846
0:9510 16694 9222 3907 15615 10990 6092 11530
0:9303 17036 20043 20593 10990 19633 5513 20859
0:13467 4754 11021 11008 19345 6205 24997 1888
0:16793 16694 10669 22027 11257 2671 24639 18737
1:17107 3898 16694 6092 24142 9535 19633 2581
0:18532 15094 19590 13926 23337 5582 24790 97
0:24398 16694 7732 5788 25873 20694 18033 11745
0:5788 5152 8648 21486 23337 12100 17071 786
0:24398 6071 23313 24142 20202 9601 2581 12219
0:22516 13599 2248 20043 18532 1888 15069 17906
0:24035 18532 3704 5240 5582 24398 15258 5891
0:13130 9222 9571 1823 10990 15653 15143 6916
0:23055 8419 17487 10942 8576 12552 23540 24870
0:13120 6226 12189 7731 11503 17924 15407 15791
0:22695 24553 22233 17699 22027 6205 523 15053
0:16694 25958 19590 18766 25418 3690 19633 4936
0:12025 5550 8865 3690 3131 22233 16557 18583
0:2248 10293 22889 20307 16482 12025 24879 7606
0:370 13130 19865 13599 21827 8576 3907 19590
0:24554 7120 22233 16175 25555 16694 5697 17710
0:3405 16694 1022 13292 12922 24431 23336 23313
0:16793 4839 6916 9495 10011 24456 9571 15094
0:20202 13130 2581 9495 25424 3131 16694 24431
0:7584 5982 25001 19633 24456 23925 21073 6916
0:18630 2248 25418 11154 16175 25555 23058 17710
0:11008 10990 6071 17487 7120 4419 25096 17107
0:22388 20823 15094 12079 18532 12219 20043 16793
0:16793 22119 4839 19229 19754 400 14180 20307
0:24983 2248 7584 4196 11154 5788 2571 16175
0:18896 16408 24431 20202 16719 22027 20654 265
0:18116 1506 2248 6226 2478 24427 9197 5777
0:12025 16557 6774 23646 10117 10948 16408 1888
0:15094 18532 1823 13926 22889 5788 6914 2658
0:22889 5338 22516 4710 17699 2581 23242 19110
0:19590 1888 1506 8331 8865 9197 22522 21106
0:18630 9599 1823 16694 11022 24764 25225 23337
2:138 25873 24142 16557 13926 24554 5788 19754
0:16694 17216 9222 16846 10627 523 5788 17895
0:13599 9571 8257 7584 2248 15094 25096 24398
0:17699 22889 16694 23242 19633 24553 1022 4710
0:11008 4839 6705 22119 6916 10143 15143 15791
0:21170 6071 22566 24398 8576 2219 3907 16557
0:22889 19865 10324 6092 3898 6226 8257 10942
0:11503 9197 3265 11740 14066 23242 15984 20900
3:14760 16846 4754 16771 15791 1022 5440 23336
0:15228 16914 19865 6270 17216 7584 12680 523
2:3897 23058 851 15407 10627 1423 10011 400
0:11008 24553 8217 16260 22889 9222 24431 22516
0:7732 16694 4710 24456 9599 6092 21681 16951
0:16694 7120 23242 19844 3386 16719 16408 4560
0:138 5513 2674 20307 21170 11936 2671 1823
0:1542 22516 18532 24398 856 22027 15094 19633
0:19792 2571 1423 19229 6916 16914 6477 2719
0:9222 17487 16694 20884 9571 523 5977 1304
0:20694 16021 786 25181 12541 24554 16825 8399
0:8576 16793 13599 22233 25873 11022 23242 21073
0:21086 9222 2121 14681 23947 17105 22027 15796
1:3958 16694 18328 2581 17616 10809 21170 1823
0:257 2571 2248 21086 10669 7584 7209 22027
0:20474 2581 6774 12607 10990 3262 9261 10117
0:18669 25873 6092 10942 22889 9535 15615 193
0:15143 16793 25664 25652 3303 24764 10011 8407
0:2674 21827 3958 138 904 715 16125 20202
1:455 22233 6181 13599 22889 16694 715 6071
1:3386 19865 14498 23242 715 3882 20680 25225
0:17895 16175 25555 23695 2533 22516 25418 856
1:2316 5777 2571 18532 16793 16625 8576 17108
1:19590 17487 2571 18532 15137 13292 23337 19111
0:17487 15615 16557 12025 10990 3131 16413 16203
0:11257 8865 7444 2248 1823 1275 1012 21130
1:12025 1888 16846 14760 23313 23646 6092 11175
0:4814 267 9778 25217 17036 13341 2847 25418
0:2571 3265 3958 15949 16254 6071 10107 19889
0:20694 9222 24398 18532 12079 2248 11745 14842
0:18737 15615 5240 10669 16694 3301 20694 7732
0:16557 2762 19865 12025 5982 24142 16413 20593
0:17487 9511 22516 24116 23405 9571 23608 13467
0:7209 23540 20202 11503 24142 13130 21239 17924
0:22889 19111 18532 2571 1823 12607 8084 24398
0:22889 1825 16793 7584 21076 18532 9511 8628
0:24554 22354 25418 20043 21170 25485 7444 1823
0:1196 6226 9571 15615 11503 2531 3704 18669
0:9222 4196 18571 18532 24427 20884 17487 400
0:715 3898 6226 13858 18440 390 3958 9778
0:2059 715 25664 13926 21170 7209 523 5165
0:17487 24142 5788 10950 22516 11882 15053 15094
1:6774 10117 17907 24456 856 20593 25873 16408
0:13926 23405 16625 2248 138 4196 23540 3958
0:17487 15615 24764 10950 8257 6226 13578 4754
0:15143 16793 16900 25652 4839 19824 10143 21212
0:9778 1003 19111 18440 16557 6181 11008 16496
0:11402 1736 13926 17382 25031 25418 24398 24142
0:2571 15137 25873 12607 16625 17674 8628 4754
0:21147 21170 5513 17487 12112 19865 20043 3335
0:2293 13599 5129 10011 14108 15143 19229 1888
0:13599 23711 24142 9222 8865 10069 10296 17674
0:23832 3907 2671 20307 9778 14669 17856 138
0:15615 22616 11022 6092 7874 9535 13464 3989
3:22889 6092 9535 25873 8292 22516 6181 5338
0:22516 9222 23383 9431 21170 13389 17487 18541
0:19633 18766 8865 9599 18328 11825 21797 17487
0:12219 18328 12079 19229 2581 19111 5777 7309
0:17487 19590 25225 18532 21170 6700 18440 20465
0:3476 17487 7874 16408 6226 9431 13036 5240
