0:19590 18141 849 24398 15415 4196 21739 2034
0:22711 849 9664 25645 4372 1888 23681 13627
0:5788 2990 5891 19449 13604 10337 382 13926
0:19808 15284 18520 11867 21130 7855 22735 118
0:16846 8331 5038 12219 15791 10515 20941 15186
0:24264 10909 10107 12033 19865 17622 9521 12025
0:19590 19659 13389 17108 2248 9511 1691 24398
2:16846 25714 8331 5038 15791 20941 12219 15186
0:23681 561 17340 8449 4357 4970 22434 1186
1:17487 16694 13599 12679 21710 1823 16860 19940
0:16793 2571 16806 1506 17658 1691 2762 13136
0:1474 24820 4785 154 12342 23472 23313 12025
0:25096 18711 6389 23646 10412 19005 11574 7285
1:11530 3883 5215 23178 19588 18374 23641 7066
0:8257 24398 6167 17895 25131 21204 9548 16496
0:15426 21906 18571 13226 15407 13751 16371 7584
4:10117 6774 21170 22354 25643 6198 6870 9567
0:9197 3907 4372 533 7606 19633 2248 18630
0:16876 2990 12098 24672 5788 19449 6201 3386
1:8700 15282 345 21617 19167 20468 3782 19792
0:17910 7447 8971 5582 14681 12607 15564 6226
0:15615 14108 19111 10293 19633 3907 10324 10117
0:138 25057 15296 19865 20247 14108 8257 22028
0:17036 15949 11083 8628 20593 12453 13559 19877
0:16862 12342 20138 17674 13036 15894 13523 12845
0:97 1823 18737 13599 1000 1970 22566 20464
1:15615 2478 10324 8680 16649 18334 25714 20337
0:13599 1423 23990 10558 5548 9222 12025 16694
0:7447 18116 14223 23336 16408 15615 9981 9741
0:18630 17851 7120 8782 23593 11793 14641 13612
0:3413 24377 24792 3511 849 6129 19745 5933
0:20043 3198 22516 10011 6141 38 786 18328
0:9222 6705 24427 25418 715 17487 22390 13234
0:13273 13272 1888 10791 2219 3704 287 13881
3:7243 20538 2674 10069 21827 22539 9911 2679
0:25707 11530 2762 23178 19588 3883 22910 19940
0:15284 19808 16988 22851 11867 118 21130 1953
0:23337 5497 6774 6870 21170 22601 19940 16694
0:18571 13226 15426 16371 849 7584 3897 15458
0:10990 14561 18156 4765 15284 20357 17487 16114
0:10885 17875 11257 15414 12096 5816 21647 2233
0:8420 20450 13599 10823 903 3625 14842 25418
0:5805 17857 6054 15343 10327 23898 11572 6914
0:9972 9105 18524 5610 8331 6892 24741 25225
0:255 3386 941 3498 22003 24142 2679 22027
0:1607 20468 20844 14751 15296 22028 876 1961
0:15949 17036 18319 11083 20593 15865 12453 15564
0:23405 23711 24456 20694 16793 13881 19786 23242
0:14223 865 17913 3047 24035 17388 22314 24116
0:3205 19248 8367 11727 16712 1899 3584 14830
0:10669 22027 10254 19865 16719 12680 813 17388
0:18532 25418 12025 9222 22722 6914 15094 6226
0:15791 19533 16846 8331 20941 15186 9526 3119
0:21765 772 8343 21076 23242 24398 249 14500
0:22388 21076 24398 20653 19590 10345 10324 9104
1:22889 16260 11314 3131 25873 10942 21170 15069
2:9222 25418 13599 17487 715 16694 9431 18334
0:20479 9884 15865 382 20307 20859 12619 18876
0:14678 24377 18639 849 22516 20307 16852 17040
0:11041 14688 19940 13465 15833 4300 23102 23337
0:24142 16793 10254 3655 22027 25477 2671 16914
0:6641 9495 443 13136 24764 3016 10411 23849
0:15296 22028 21076 3679 22388 1961 15515 1607
0:13339 24013 18440 25517 1082 24602 4019 22574
0:22889 21170 25873 6774 10117 3131 25643 2132
0:8166 19105 24363 14168 11552 7447 3882 5982
2:6226 12025 16557 15615 24431 19772 20733 16349
0:19808 13339 22699 24013 17424 7855 1161 4019
0:15783 8628 15949 18630 11083 17036 2219 3055
1:24456 24142 12983 3386 4397 25555 2942 16254
0:12342 4785 1474 23472 24820 154 12025 13523
0:6226 16557 6870 12025 16349 6774 15615 20733
0:7732 12025 6226 16979 13926 15540 19447 18117
0:17487 20064 16694 20823 13171 15028 20294 6916
0:21765 3614 11764 20479 22040 23242 17070 249
0:20857 7584 12279 15426 21485 2003 8084 3205
5:13467 22516 25873 21755 6205 6181 24427 15069
1:8331 16846 15186 12219 193 14760 18532 5038
0:15137 7770 10296 22040 9827 15258 25418 6945
0:16846 8331 5038 12219 15791 10515 15186 20941
0:19912 14011 21030 14214 4622 13559 3438 4058
0:7421 8331 21673 12219 25219 10627 2581 8820
1:1274 10401 25181 7732 16125 4728 15950 18117
0:16506 2790 2671 4873 145 19659 25714 10942
0:16333 16852 3959 11438 9664 5331 22711 24377
0:22021 22022 860 4936 120 7085 24456 18720
0:15791 8331 16846 19533 3119 9526 12219 193
0:10990 6181 22516 17146 6205 14223 19345 18594
0:22707 16291 24985 5550 3675 19574 16175 23341
0:21513 2433 545 25199 7784 9741 7180 7447
0:1823 54 20985 20287 4754 3892 14766 23398
0:6705 24427 9778 9222 22204 13234 6641 14960
0:16694 20450 3301 19854 13855 14914 17267 17887
0:10011 5982 21564 15053 21368 5788 10337 16941
4:4545 23055 8552 14686 51 23600 18583 16494
0:16021 9495 16793 16792 12526 24938 6270 5582
0:13599 9222 5834 24792 1823 17487 25418 3413
0:25096 13339 24602 24013 22574 19808 20639 17424
0:10669 16719 22027 17819 14814 19865 1012 18420
0:16125 10507 18117 7732 15950 5788 4805 1274
0:25225 17487 16694 15945 11745 8383 2644 12250
0:3604 9355 13858 3905 16413 18374 17860 4708
1:3080 18282 24702 5992 245 24534 15284 2081
0:15697 18876 20307 1474 10027 9710 19248 2920
1:18775 849 3084 5248 23608 7365 16053 13858
0:25873 6181 10990 22516 15069 6205 22889 18594
1:25225 954 20859 4397 4869 21189 12250 13074
2:18532 6914 25418 15094 17487 9222 15186 16951
0:12250 16694 17487 25225 22233 2671 1823 24754
1:12025 6226 11503 13926 16557 18909 3117 12099
0:10809 8423 9014 18246 20235 23300 21508 20652
1:22609 17710 7291 15865 7459 19533 7520 10324
0:15844 9500 12552 20651 25838 6413 19233 9014
0:25477 22028 1961 21285 3655 4839 20076 3386
0:17924 16793 10117 1506 1413 4397 10061 14461
2:10885 17875 15186 12096 15094 16846 25714 10515
0:19940 23337 23102 13465 11041 14688 16694 15833
0:9222 14681 3016 21086 6705 6641 24427 4936
0:22027 362 10950 10254 13599 23075 18737 19959
0:2674 21827 10069 9381 11655 9911 15542 13904
0:153 16768 25802 12250 19111 22889 6106 20941
0:11200 15865 7459 10677 5214 12192 25053 21598
0:17036 15949 11083 20593 12453 20961 13559 8628
1:14130 1480 4901 1065 7372 20571 17918 22459
0:21618 15864 13130 19107 8628 17912 9495 10296
0:19865 20071 5982 14561 138 8924 18558 10868
1:23507 12098 20538 18977 25958 1022 9416 20660
0:7468 1607 15137 18583 23507 20468 22028 24792
0:8331 16067 193 6040 17612 23055 21673 12219
0:12025 6226 16557 18909 15615 3566 22722 15540
0:4200 6181 10990 675 25873 10942 15069 18594
0:23393 6038 17710 15791 7188 18088 12884 9526
0:15865 10271 20307 22516 16557 14461 20479 20611
0:15296 21076 18799 17036 23158 14504 12893 12453
0:14223 4660 9571 3386 6916 5788 19959 14693
0:4970 24764 3303 2815 15894 7874 8257 10401
0:17860 849 3604 3905 5248 17003 2583 14951
0:24764 23055 17437 4754 22233 10401 20287 22525
0:8436 6641 15137 12983 9972 25225 1533 22119
0:9495 10436 3066 16793 10148 13104 13881 13578
0:17487 16694 24060 14066 22003 6366 4019 17650
0:17487 16694 8628 17036 11083 19877 15949 18186
0:9222 715 13599 3882 12007 16694 24427 25418
0:24191 18558 5259 2336 17188 13501 4754 17216
0:23055 4754 7120 20727 18630 4489 8628 22233
0:6038 18088 23393 11936 15186 11880 14760 12219
0:9355 13858 6328 9943 18374 3604 19679 3665
0:10117 6774 25643 21170 22354 6870 6198 18541
0:20848 12039 17032 11175 13663 11144 6413 64
1:19092 856 11718 9423 25428 925 23990 7542
0:18328 19754 20307 9803 10989 2527 23497 24377
0:10117 23879 15615 16694 9664 17860 849 22711
0:22889 3131 16371 7584 16260 15407 25873 25664
0:23990 19092 24744 22925 6172 9423 1423 13570
0:23717 20421 3198 786 22932 5197 13898 22516
0:18630 16694 21998 860 8628 19105 8982 3958
0:2674 25873 18181 11314 25097 12791 9381 25103
1:11022 9222 1919 715 17857 9014 21681 19618
0:14681 21086 19865 22217 17388 15515 14223 15228
0:7732 18117 19447 25181 16125 16979 1274 23423
0:9007 7584 15053 19105 2140 4200 21617 5183
0:19590 17108 13389 19659 1506 8825 1691 1655
0:9571 3386 6916 16793 9495 24142 10481 4660
0:22217 14223 3892 16351 1823 18867 20817 12550
0:24142 3386 9571 22003 14746 941 14744 2679
0:8084 11895 19092 25841 3047 23559 16125 10493
0:4019 17424 7272 13339 24013 14066 25517 7794
0:7447 10989 25217 18328 3898 19754 138 9741
0:13599 9222 25418 17487 21797 16694 9431 10584
0:19792 19167 118 10568 21617 3782 16668 23391
0:18630 21707 6071 23055 6388 17125 20727 7120
0:20660 1905 1038 19306 9599 2644 25873 13278
1:7120 23055 18630 4754 8628 9601 17487 6282
0:4936 21578 3016 18720 13467 25873 21755 6641
0:849 21073 18141 7415 3897 3989 10523 15426
1:17487 20076 8552 16694 7277 7784 19754 17875
0:13389 19659 19590 17108 7447 3907 8825 5777
0:12025 6226 16557 18909 24264 10324 15615 3566
0:17487 16694 24954 885 12727 6071 18532 6914
0:19808 7855 21130 1212 15284 25096 22699 13339
0:8628 18630 7120 23055 6388 4754 17036 11083
0:3704 16393 1888 24841 14468 21711 24142 11399
4:24431 13926 831 19772 3580 8918 15061 6226
0:16793 11257 4055 6916 8982 16021 857 9571
0:19533 17710 16528 8577 23281 15791 16846 23569
1:4134 20660 154 23507 1474 4395 9416 4300
0:20538 25854 23507 523 23832 12098 18977 3989
0:1888 3704 24605 15073 21196 5165 17487 13717
0:715 17487 9222 1716 16694 22516 6205 12342
1:18737 24191 13599 2336 97 5259 18558 4754
1:1888 3704 15073 21196 5165 3386 24605 9495
1:22889 16260 20043 11314 22516 10942 786 20465
0:20660 17487 5527 12342 9285 10800 1905 3198
0:23507 9416 20538 523 1022 18977 22889 25958
0:15791 23393 6154 16635 9526 13421 5604 11204
0:17674 15894 16175 265 12099 13926 24592 2815
0:17851 24554 7120 20727 12679 18630 19432 14933
2:10669 22027 16719 17819 14814 11358 8143 24142
0:4710 10990 6181 15069 16826 8924 6205 24553
0:22048 24621 11530 25707 19588 23178 10791 22910
1:12983 9495 24142 16897 14686 24456 10055 4019
0:12342 20138 9778 16862 16694 17487 4444 16175
0:15414 1823 21647 8290 11257 3690 24191 18737
0:21163 14491 20350 10018 9109 2043 20351 2990
0:17424 19808 4019 15284 13339 7272 24013 22699
2:13926 17229 24744 8440 24431 12025 6226 19772
0:3188 17562 15137 11574 15716 13389 2835 4901
0:20043 3905 17860 17364 3604 2762 11211 18328
1:849 7415 18141 4055 21073 6928 3897 21739
0:17710 24199 19533 8351 21376 145 18099 20449
0:3386 24672 16876 9571 24456 2942 24142 9547
0:2700 11026 20660 14555 24939 12685 3742 17974
1:12215 1474 17266 851 14595 9913 9710 20307
0:12620 1691 6721 7447 1506 12079 11773 13389
0:22992 20284 20401 6302 18440 14478 12384 20887
0:24062 13926 6226 16625 2533 6147 16663 21458
0:22601 6870 25555 16557 12054 15053 19487 10335
2:400 21938 715 7584 5240 19633 1339 15053
0:3386 24142 22027 941 22003 2679 25675 255
0:16986 9388 16557 18054 4712 6226 20836 6888
2:8331 5259 16846 18630 10515 24191 193 12219
1:715 17487 400 9222 16325 25418 19633 21938
0:8331 10515 16846 12219 21673 18630 12096 15186
0:22119 15407 6641 13751 22889 8865 22516 21170
0:9571 10481 6916 15453 9495 3386 19190 138
0:17710 3704 13444 22609 16694 9548 5214 3055
0:12552 22960 5440 1921 34 5129 24751 2638
0:12541 9864 8803 2642 138 23101 20494 9865
0:12033 12054 16941 9571 5982 21564 2932 10909
3:15615 10324 11314 25873 20337 6480 22889 22734
0:22889 3131 25873 153 8865 19111 25802 8257
0:3205 2772 19105 24401 16242 25487 561 1083
0:2671 16793 24142 16914 2002 23947 4080 25965
0:24191 18558 5259 2336 13501 17188 4754 10868
0:15296 25057 22028 21076 138 3679 22388 15515
0:15069 25873 15407 22889 10990 16826 6181 3131
1:2571 1506 1691 19590 4196 17108 17848 2762
0:8257 2571 1691 19590 2248 24398 1506 17848
0:20064 16694 6167 8982 17487 20294 6916 20823
0:21162 2640 7444 18106 19105 15363 4372 14088
0:3901 18319 24792 19360 3413 4698 4006 4156
2:4592 265 8407 1919 16113 6556 9895 19618
0:17487 16694 9445 2638 17912 13599 1878 17710
0:9526 8331 15791 5440 16846 20941 1921 24672
0:16351 7582 14933 24321 22233 16692 786 23898
0:24398 2248 9511 19590 19659 18125 13257 21076
1:20538 23507 13277 18977 523 10011 9416 25015
1:3704 1888 24841 20859 13578 14468 16393 11399
0:23336 16351 14223 12025 18116 10199 11998 24321
1:8331 16846 5259 24191 4754 21673 193 10515
0:5788 16125 13926 2990 10507 6043 7374 5891
1:19105 20468 22040 11552 23681 1607 1586 24363
2:21765 249 4558 14500 23242 18152 10671 18064
1:9222 17487 13599 715 16694 25418 17860 11022
0:16694 12619 6192 5788 17487 7285 382 16125
0:4545 23055 14686 8552 23600 51 16494 18583
0:22516 20043 786 3198 38 20465 20494 18328
0:14797 23242 21765 9664 14606 4769 3015 24090
0:5165 3265 19959 24605 1888 24432 3237 21196
0:16021 3996 19590 16793 1506 10909 17248 14428
0:15137 22040 13389 11561 7770 25555 10296 25117
0:21617 3782 23391 4200 9827 10061 19167 8420
0:12634 356 7621 23383 10689 22027 846 18310
0:1823 16458 18344 3892 13599 22505 23356 11189
0:24431 831 13926 8918 19772 2808 9344 3580
2:14842 24534 3885 24702 22170 8271 8420 3625
0:22233 12550 22522 25096 16351 8535 24321 3892
0:24321 16351 22522 18532 25096 5805 8535 561
0:9355 13858 6328 9943 18374 3604 19679 3665
0:22027 10689 22285 10669 10254 941 14814 16719
0:16694 4888 16215 22282 3301 19854 20538 24284
0:19092 11718 23990 9423 25428 925 24744 6172
0:13926 17229 24744 24431 8440 6226 12025 19772
0:11490 21728 12741 17915 5611 3907 1691 9741
0:17036 15949 11083 20593 8628 12453 13559 5030
0:12614 10204 25709 21673 8820 2513 5129 5440
0:22516 9222 715 400 17487 22889 5538 25418
0:21426 22457 18403 8707 21196 18532 1826 14671
0:19659 20494 10011 4519 20465 786 13277 10942
0:25225 1413 21189 8383 954 17924 233 24166
0:9495 24142 12983 7180 2762 1888 2571 9571
0:12342 7584 12279 13523 18630 19190 9778 23313
0:2815 15894 24142 17674 4970 16175 3303 15519
0:24191 5259 18558 2336 17188 13599 4754 13501
0:19590 12076 13505 17487 2719 17848 4611 1691
2:22516 6205 15069 6181 10990 22889 25873 20528
1:24377 18328 3898 21916 3865 9222 20307 7447
0:2872 3511 19333 20611 3413 10021 1922 13190
0:25707 3901 24792 1888 3704 19940 12679 2762
0:4214 179 7584 10791 12279 15564 21485 2003
0:3301 13855 19854 14914 17267 2320 25450 4419
0:4712 15281 2344 22889 7048 2660 16486 23740
0:21184 19118 21906 15426 10791 13599 14066 25225
0:9571 3117 22676 20545 2352 9032 16557 18909
0:4545 8552 23055 19754 14686 23600 22516 20076
0:18319 15564 4698 9981 23631 19036 11905 21801
0:2140 19808 14842 8271 24534 2302 24702 15284
0:3405 24327 18448 8084 11895 15783 25841 2478
0:16694 17487 17875 1281 12025 16349 15615 3055
0:17710 1878 24989 19533 2638 15791 16951 23393
0:24456 3386 4397 16254 25555 10259 3892 1823
4:7584 400 715 2172 21938 9222 15407 22119
1:2644 22889 25225 1905 19306 11745 15945 16260
0:22028 14461 1961 21711 15296 3679 10061 17924
0:21647 11727 3205 15426 20611 21906 15414 10148
1:10069 22992 2674 21827 9911 15542 13904 11655
0:16793 5977 21673 12219 2671 17924 7421 8820
0:20076 17487 8331 17875 16694 25477 15615 7784
0:19865 16719 10669 22027 1012 17388 21086 24116
2:16254 1012 13599 24456 25555 19959 1823 23947
0:23425 13926 13869 2268 7679 23593 5155 14471
0:6870 6774 21170 10117 25643 22354 16557 6198
0:10324 7291 10513 9607 22314 23507 15615 16175
0:5788 23976 13578 5893 25418 10254 14646 5891
0:19590 17646 9511 1655 10647 13505 11773 19659
1:3604 9355 13858 17860 18374 3905 11211 6328
0:5095 8535 9050 22522 5484 18976 11175 8331
0:13339 24013 14088 25601 25517 18440 1082 24602
0:1888 20468 2219 1607 287 21196 13339 17931
0:20611 2671 24764 4300 6645 7716 20479 16496
0:8628 12550 8697 8126 2156 23055 17036 561
0:17860 3905 5248 3604 5982 18775 14951 9222
0:19105 7447 24191 13523 13036 9741 1533 21513
0:20043 12236 2527 10011 18328 138 1339 17364
0:16125 10507 18117 7732 5788 4805 15950 15453
0:3996 7428 16021 6175 10909 10102 10117 7330
0:17487 16694 13599 6192 9431 9222 12025 715
0:17487 21998 322 15137 455 10546 13599 11934
0:22516 22889 9222 18669 15069 6705 13196 18594
0:25485 7584 19105 24879 4712 1083 23393 18420
0:15228 10568 118 21681 24116 3670 14681 1961
6:17036 11083 15949 12453 13559 23158 20593 8628
0:4196 16876 19590 1506 17108 21076 2571 24398
2:25873 19345 10990 6181 10942 11314 22516 15069
0:13599 18334 5198 17487 12922 7416 9222 677
0:20866 16393 12541 24534 19959 9864 13523 11574
1:14751 7701 19865 1607 20844 5320 13210 13959
3:4358 21673 19360 12614 3379 3271 15054 5977
0:12727 13331 8793 16242 3511 9431 6914 24954
0:22992 20284 20401 18440 6302 12384 14478 20887
1:7874 3303 23540 13036 4970 17857 8145 16826
0:21647 25225 8383 3690 16694 8886 12541 8351
0:10809 9014 18246 20235 23300 11021 8423 21508
1:13599 16254 23947 2671 1012 24456 1823 16793
0:849 18141 13461 21739 10523 21073 5273 7415
0:20660 1905 12215 2644 1038 9913 19306 851
0:5129 20082 5295 24191 19923 5440 22960 6203
0:4712 22889 15281 2660 716 11263 18557 7048
0:15615 14108 25873 7784 10324 21513 3907 19111
0:16242 10853 16945 7416 8331 5198 22282 193
1:9548 3704 3683 5214 12607 16496 12025 12998
0:10990 6181 22516 15069 6205 19345 18594 24553
2:7732 1274 10401 25181 18117 4728 16125 21191
0:12541 8803 9864 2674 21827 9911 9865 19254
0:17487 9222 16694 25418 715 13599 6705 18334
2:16694 17487 13599 22925 19092 23990 24744 11718
0:17487 16694 13663 12679 12039 21710 20848 12872
0:24377 13915 7447 13465 19940 16319 4300 13389
1:20738 24906 17036 23612 24369 15949 9548 3683
1:3704 24841 1888 25487 20859 14468 11399 13578
0:25096 15284 19808 7477 21130 4910 8535 7855
0:3907 19659 1691 14108 19633 7606 19590 1506
0:11530 5215 6205 23178 3883 19588 6181 10990
0:1823 54 13599 3892 23356 22394 14803 20985
0:17487 16694 12341 6191 9431 4372 22811 5472
0:24035 17388 14223 865 17913 15143 4132 3047
0:2248 19590 1691 24398 8257 19659 9511 17848
0:12634 2613 2140 19865 6641 356 2571 22727
0:2571 1506 2762 1691 8257 10117 19590 17848
1:16114 3920 1043 17379 1817 15284 2195 20568
0:21163 14491 20350 10018 20351 9109 2043 2990
0:16021 3958 16792 7239 20660 6958 24938 17920
7:25873 10990 22516 6181 15069 22889 19345 3131
0:20660 23507 4134 4300 1905 4560 25958 13023
0:8407 4628 23862 11021 9972 9052 19915 5177
0:18532 715 16951 2158 19133 16627 6914 11022
0:23337 16694 19940 356 17487 846 5497 14078
0:7120 15094 18532 23055 21337 18630 8576 4754
0:24431 24191 9495 3386 16793 17675 20866 12267
0:14683 17860 11530 9063 10058 25707 2762 12679
0:4712 15281 2660 22889 20671 144 1906 5998
0:13505 19590 12076 2719 18639 6071 1655 1506
0:16482 10324 9431 13599 1823 15615 14803 6812
1:22889 3131 11314 25873 16260 10942 15069 25664
0:1919 11022 19618 21681 9895 9014 10317 17857
0:17036 20593 11083 15949 12453 20961 17699 13559
1:17036 20593 11083 15949 12453 17699 20961 13559
2:25873 22889 19694 14933 3131 6205 10942 21919
0:3901 4006 12922 12679 25347 16557 4132 24792
0:8576 23055 4754 22233 5259 21337 17125 7120
0:20985 20287 4358 20364 54 23055 20324 12614
5:15186 12219 15791 18532 21673 8331 16846 2581
0:17848 19590 1691 2571 2762 1888 1506 8257
0:5982 15053 15473 21564 5788 16941 12541 8803
0:851 12215 10011 9124 22434 25756 9913 8001
1:17487 16694 17387 849 10117 23157 25214 23506
0:16125 5788 7285 10507 19190 18117 3918 4805
0:24764 10401 6641 4970 22119 19304 3131 3000
0:24401 19659 16945 18532 15184 17216 11438 19633
0:6106 16694 5183 10847 19633 4200 12964 17624
0:8257 2478 2248 22889 1691 21637 19590 17848
0:4397 24456 2942 8331 16846 954 5038 16254
0:25225 12250 4080 24754 22505 22233 319 16694
0:3265 5165 23044 21196 23148 22014 6324 24605
3:9222 715 16694 17487 3882 24427 13599 11022
1:2674 9381 13904 10069 11655 21827 9853 9981
0:15564 18319 3920 22818 1043 5982 11930 8727
0:12098 10401 20162 1274 25181 4728 23507 24764
0:23593 14471 3 5155 183 17203 3413 8971
0:5240 21938 400 715 19633 7584 24561 22802
0:17857 8383 7874 382 11377 22434 12619 25225
0:2478 8257 21637 1691 20450 17487 19590 2248
0:10627 11764 24401 15184 3980 193 22527 8331
1:24401 277 22527 3980 25307 15184 11764 17070
0:20660 10117 21170 25643 6774 11000 23507 22354
1:7732 1274 25181 18117 10401 16125 4728 10507
1:18532 6914 15094 25418 17487 19808 11995 21130
0:1919 11022 19618 21681 9895 9014 17857 3499
0:23947 16793 2671 11120 13599 10254 6516 2121
0:17710 24989 1878 14255 19533 24199 18981 2638
0:3386 19590 5992 24702 1205 24534 14842 24533
0:18486 18630 3704 8331 10061 15363 13578 18106
4:22889 22516 25873 15069 6181 10990 6205 10942
0:4754 25709 21673 23055 7421 8331 12219 10627
0:16694 24427 22390 21259 675 2809 6705 22013
0:1000 1414 101 21617 10627 12614 15184 193
0:14223 5165 19959 14693 21597 12079 3237 865
1:20611 6645 20076 9842 13599 9303 16782 20674
0:23393 7188 5129 24612 5440 6038 4626 12884
0:12983 9495 7180 16897 24142 10365 14686 10055
1:17487 16694 19396 23242 5196 9445 4611 15666
1:17912 17487 6454 11844 2638 15864 9445 13643
0:25418 9222 18532 13599 9431 17487 6914 18334
0:17487 19590 24904 15564 16694 16944 12872 10345
0:17487 13663 12039 20848 17032 12679 12872 24659
0:13130 1000 22191 2322 16351 15864 12679 23113
0:24035 17388 865 17913 14066 14223 15143 4132
2:17710 4754 25709 23055 20287 22233 17437 19533
0:23055 4754 13389 7120 22233 7031 18630 17437
0:3498 255 22027 22453 22003 941 2679 10254
0:19808 15284 1817 19086 16114 13578 21130 3920
0:22233 24825 25225 12250 4754 17857 24166 8383
0:8628 8113 16314 19107 15864 10809 21618 8126
0:19111 138 14108 10293 15615 19633 3907 19754
0:17674 15894 16175 2815 4970 7520 19487 13523
0:24431 13926 19772 8918 6226 831 17229 9344
0:3405 24327 18448 8084 11895 15783 25841 2478
1:17487 15615 10324 16694 20337 18334 16349 1751
0:8820 20202 8971 21006 13906 15054 21673 2581
0:18328 19754 10989 25217 138 20043 3898 17906
3:23055 4754 8628 1893 7120 22233 18630 17437
0:14223 19959 865 14693 17913 5165 23990 17146
0:3554 11073 22614 21711 12853 11012 16190 8143
0:22516 20307 16694 19940 7744 8038 24377 2920
0:16260 22889 15053 21564 5982 7584 11314 21170
0:3265 5165 17036 12453 20593 17699 11083 15949
0:7447 18116 2674 9981 9741 21827 9381 14227
0:6226 16557 20733 12025 17331 15540 18005 6870
0:17487 16408 16694 13599 19590 9222 715 15615
1:2671 15228 16793 6916 24142 23947 16914 21633
0:17487 13599 16694 1823 22394 9222 25418 2478
0:2674 8803 12541 21827 10069 9864 20829 9911
2:12679 18670 16319 138 21637 20043 1000 2762
0:12679 2322 1000 193 7341 22191 8331 18737
0:12250 10356 10627 25494 12614 22522 16351 22233
2:17036 8628 11083 15949 20593 12453 5030 13559
0:21490 1823 22233 3892 64 4754 12050 16351
0:12679 16319 16860 18670 10989 25217 13465 14688
0:17437 22233 4754 1413 233 23055 1209 6870
0:1474 1592 154 24820 14669 9547 4395 4785
1:19533 17710 15791 16846 8577 16528 1921 8331
0:23507 18977 20538 9416 1022 12098 20660 25958
0:10011 400 715 19633 21938 7584 3907 9222
0:12922 25347 9972 20859 4132 15143 25225 18524
0:24803 25418 14933 23593 7344 18532 15094 17851
0:7447 3898 10989 25217 18328 1752 24377 19754
0:9601 15649 21508 27 20235 8576 1012 18641
1:11402 7874 8383 17857 17549 19345 6990 12667
0:22314 19792 16668 10568 118 7272 19167 5632
0:10117 6774 25643 21170 22354 6870 6198 1046
0:13389 20985 1691 19590 17108 22040 17848 8645
0:25838 7421 15844 21939 14648 16351 16694 22083
1:1012 21086 19865 14681 16719 22027 16254 17388
0:6454 10809 8535 11021 11844 9163 23300 2399
0:3301 14223 3604 9355 16413 19959 3920 10950
0:3901 7120 3920 24764 12679 17036 4970 1043
0:4710 10990 6205 6181 15069 16826 24553 18594
0:9495 24142 7041 16793 2815 9571 7180 25873
0:2674 21827 9381 10069 11655 15542 13904 9853
1:16351 23336 24321 13130 3338 10199 18116 14223
1:2671 16793 2121 16914 23947 24142 12680 2002
0:15716 19774 6654 10513 4545 10401 15258 20571
1:21982 2571 1506 19590 10909 16458 1691 2316
2:17487 19396 22052 21610 16694 24527 23581 5644
0:3301 19092 19854 13855 14914 17267 12215 20307
0:19745 6129 12189 14293 24456 8982 5582 22181
0:12025 6226 23336 11998 18532 19470 16557 6914
0:9741 7447 25199 9461 80 24377 18572 19636
0:17036 11083 24369 20593 15949 14504 12453 13559
0:2671 15564 7716 18319 22818 4645 16914 16793
0:15137 1607 20468 10117 11257 3265 3675 5165
0:9014 21508 20235 10809 5977 25714 10876 16506
0:16175 12736 20517 17997 6129 1607 6303 19745
0:15615 10324 20337 22889 3131 8257 17510 11314
2:20660 4560 14108 13023 23507 4134 10117 5527
0:786 20494 25217 20465 138 8257 20421 22889
0:19105 1083 23113 12679 3234 7341 2322 17968
0:5165 22233 4300 1888 24605 7209 20859 21196
0:15477 13464 3865 11574 2835 3604 20246 25825
0:18420 10669 267 6393 16719 22027 6175 9906
0:22027 8143 10669 25374 24142 2059 941 14814
0:23566 11530 13465 8620 18532 3883 8263 15477
0:10117 6774 21170 22354 25643 6198 6870 18864
1:16254 1823 25555 24456 3892 1012 3386 24142
0:2772 1888 17818 5165 5805 849 24605 24740
2:21673 12219 7421 15186 22233 8331 11882 8820
0:19959 10950 5165 24432 14223 1003 8628 14693
0:11402 15615 16349 14246 12855 24560 7874 17549
1:19659 19590 2248 19774 13389 9511 7606 3907
0:25096 8535 22522 22233 19808 24602 24321 4910
0:9222 18532 23055 25418 22722 17125 5538 2293
0:23711 23405 23242 20694 21765 24456 13881 19786
0:23832 19111 8495 18500 19754 22889 3084 5788
0:4200 21617 6181 10990 18594 8420 8764 10942
0:7874 17857 11377 15277 4101 22434 8383 11402
0:16319 6641 12679 5582 18670 17895 16719 18328
0:12679 20961 17036 15949 20593 11083 17699 7444
0:15864 13130 21618 10296 17912 22191 15137 19107
0:8084 11895 19092 25841 16125 3047 23559 23990
0:5805 17549 23898 6054 24710 6728 14337 18532
0:144 20538 1906 4712 9402 11243 11022 523
0:17036 11083 15949 20593 12453 17699 13559 8628
0:9222 6705 24427 22390 13234 25418 20424 17931
0:17036 15949 11083 20593 13559 12453 17699 12490
0:3386 9571 9547 24142 22003 8571 1888 24702
1:3604 17860 3905 7584 20330 11574 11211 16413
0:15716 10513 3131 22889 15258 20571 25664 6654
0:10809 9014 18246 20235 23300 8423 21508 23419
0:17036 14504 12893 11083 20593 24369 12453 23158
0:2886 8656 18876 8982 1235 21765 11257 249
1:22028 21711 24142 4453 8143 7164 16393 1961
0:7874 17857 11377 15277 4101 8383 22434 11402
0:16694 8038 17487 13599 11320 20900 7744 16509
0:3117 3303 17782 3830 22233 10513 22463 13751
0:17860 10516 21100 9222 3905 3604 13599 17003
